timestamp,symbol,price
2025-10-08T20:07:19.438661,AAPL,149.01
2025-10-08T20:07:19.449048,AAPL,151.48
2025-10-08T20:07:19.459644,AAPL,154.16
2025-10-08T20:07:19.470216,AAPL,156.58
2025-10-08T20:07:19.480920,AAPL,157.85
2025-10-08T20:07:19.491281,AAPL,154.83
2025-10-08T20:07:19.502212,AAPL,160.06
2025-10-08T20:07:19.513007,AAPL,158.87
2025-10-08T20:07:19.523639,AAPL,158.61
2025-10-08T20:07:19.533855,AAPL,155.56
2025-10-08T20:07:19.544404,AAPL,155.32
2025-10-08T20:07:19.554861,AAPL,155.82
2025-10-08T20:07:19.565255,AAPL,154.69
2025-10-08T20:07:19.576081,AAPL,153.38
2025-10-08T20:07:19.586851,AAPL,150.29
2025-10-08T20:07:19.597244,AAPL,145.41
2025-10-08T20:07:19.608956,AAPL,140.26
2025-10-08T20:07:19.619546,AAPL,143.0
2025-10-08T20:07:19.630930,AAPL,142.52
2025-10-08T20:07:19.642295,AAPL,136.6
2025-10-08T20:07:19.654604,AAPL,136.28
2025-10-08T20:07:19.665608,AAPL,137.25
2025-10-08T20:07:19.676321,AAPL,141.97
2025-10-08T20:07:19.687133,AAPL,146.67
2025-10-08T20:07:19.697817,AAPL,150.3
2025-10-08T20:07:19.708647,AAPL,147.52
2025-10-08T20:07:19.719312,AAPL,148.56
2025-10-08T20:07:19.731034,AAPL,151.24
2025-10-08T20:07:19.742289,AAPL,152.75
2025-10-08T20:07:19.753395,AAPL,154.43
2025-10-08T20:07:19.764466,AAPL,154.67
2025-10-08T20:07:19.775134,AAPL,157.77
2025-10-08T20:07:19.786023,AAPL,160.39
2025-10-08T20:07:19.797044,AAPL,158.9
2025-10-08T20:07:19.809097,AAPL,164.73
2025-10-08T20:07:19.819683,AAPL,161.2
2025-10-08T20:07:19.830968,AAPL,161.87
2025-10-08T20:07:19.841801,AAPL,162.99
2025-10-08T20:07:19.852959,AAPL,163.15
2025-10-08T20:07:19.864021,AAPL,164.45
2025-10-08T20:07:19.875997,AAPL,164.37
2025-10-08T20:07:19.887482,AAPL,166.87
2025-10-08T20:07:19.897985,AAPL,161.15
2025-10-08T20:07:19.908950,AAPL,162.27
2025-10-08T20:07:19.921179,AAPL,169.66
2025-10-08T20:07:19.931898,AAPL,171.41
2025-10-08T20:07:19.942605,AAPL,173.53
2025-10-08T20:07:19.953235,AAPL,175.12
2025-10-08T20:07:19.967133,AAPL,174.57
2025-10-08T20:07:19.977553,AAPL,175.94
2025-10-08T20:07:19.988834,AAPL,170.17
2025-10-08T20:07:19.999121,AAPL,173.66
2025-10-08T20:07:20.009655,AAPL,171.39
2025-10-08T20:07:20.020258,AAPL,172.64
2025-10-08T20:07:20.030679,AAPL,177.68
2025-10-08T20:07:20.048847,AAPL,181.22
2025-10-08T20:07:20.059220,AAPL,184.7
2025-10-08T20:07:20.069753,AAPL,187.74
2025-10-08T20:07:20.080392,AAPL,187.8
2025-10-08T20:07:20.090865,AAPL,188.22
2025-10-08T20:07:20.101701,AAPL,187.69
2025-10-08T20:07:20.112345,AAPL,186.46
2025-10-08T20:07:20.122979,AAPL,185.46
2025-10-08T20:07:20.133524,AAPL,181.1
2025-10-08T20:07:20.143943,AAPL,182.19
2025-10-08T20:07:20.155113,AAPL,185.32
2025-10-08T20:07:20.165448,AAPL,185.52
2025-10-08T20:07:20.175977,AAPL,184.99
2025-10-08T20:07:20.186955,AAPL,188.65
2025-10-08T20:07:20.197371,AAPL,184.5
2025-10-08T20:07:20.208634,AAPL,183.77
2025-10-08T20:07:20.221055,AAPL,181.83
2025-10-08T20:07:20.231747,AAPL,177.56
2025-10-08T20:07:20.242608,AAPL,176.21
2025-10-08T20:07:20.254515,AAPL,170.95
2025-10-08T20:07:20.265164,AAPL,175.06
2025-10-08T20:07:20.279858,AAPL,177.79
2025-10-08T20:07:20.290127,AAPL,176.59
2025-10-08T20:07:20.300781,AAPL,174.6
2025-10-08T20:07:20.311935,AAPL,173.24
2025-10-08T20:07:20.322280,AAPL,173.51
2025-10-08T20:07:20.332657,AAPL,170.51
2025-10-08T20:07:20.343489,AAPL,166.3
2025-10-08T20:07:20.354168,AAPL,162.35
2025-10-08T20:07:20.365552,AAPL,165.14
2025-10-08T20:07:20.375923,AAPL,164.21
2025-10-08T20:07:20.386461,AAPL,164.61
2025-10-08T20:07:20.397047,AAPL,164.47
2025-10-08T20:07:20.407618,AAPL,163.83
2025-10-08T20:07:20.418352,AAPL,163.84
2025-10-08T20:07:20.428739,AAPL,167.55
2025-10-08T20:07:20.439270,AAPL,166.61
2025-10-08T20:07:20.450000,AAPL,164.56
2025-10-08T20:07:20.460568,AAPL,164.28
2025-10-08T20:07:20.471348,AAPL,160.61
2025-10-08T20:07:20.481699,AAPL,158.65
2025-10-08T20:07:20.492149,AAPL,155.47
2025-10-08T20:07:20.502813,AAPL,149.83
2025-10-08T20:07:20.513679,AAPL,150.88
2025-10-08T20:07:20.524251,AAPL,149.36
2025-10-08T20:07:20.534477,AAPL,147.87
2025-10-08T20:07:20.545051,AAPL,150.15
2025-10-08T20:07:20.565281,AAPL,150.01
2025-10-08T20:07:20.578105,AAPL,147.46
2025-10-08T20:07:20.588986,AAPL,151.24
2025-10-08T20:07:20.599276,AAPL,149.88
2025-10-08T20:07:20.609722,AAPL,147.75
2025-10-08T20:07:20.620063,AAPL,146.56
2025-10-08T20:07:20.630801,AAPL,148.15
2025-10-08T20:07:20.641057,AAPL,152.3
2025-10-08T20:07:20.651693,AAPL,152.87
2025-10-08T20:07:20.662155,AAPL,149.57
2025-10-08T20:07:20.674069,AAPL,149.14
2025-10-08T20:07:20.685455,AAPL,144.67
2025-10-08T20:07:20.696498,AAPL,144.14
2025-10-08T20:07:20.707529,AAPL,141.49
2025-10-08T20:07:20.717703,AAPL,138.26
2025-10-08T20:07:20.727849,AAPL,133.88
2025-10-08T20:07:20.738363,AAPL,134.84
2025-10-08T20:07:20.748819,AAPL,134.36
2025-10-08T20:07:20.758990,AAPL,133.14
2025-10-08T20:07:20.769244,AAPL,130.67
2025-10-08T20:07:20.780506,AAPL,126.64
2025-10-08T20:07:20.791961,AAPL,128.25
2025-10-08T20:07:20.802436,AAPL,129.98
2025-10-08T20:07:20.813118,AAPL,129.36
2025-10-08T20:07:20.823342,AAPL,128.04
2025-10-08T20:07:20.833936,AAPL,124.78
2025-10-08T20:07:20.844550,AAPL,125.98
2025-10-08T20:07:20.854888,AAPL,126.86
2025-10-08T20:07:20.866262,AAPL,129.82
2025-10-08T20:07:20.876607,AAPL,123.74
2025-10-08T20:07:20.889335,AAPL,126.53
2025-10-08T20:07:20.899459,AAPL,126.09
2025-10-08T20:07:20.909928,AAPL,122.51
2025-10-08T20:07:20.920438,AAPL,120.68
2025-10-08T20:07:20.931130,AAPL,119.94
2025-10-08T20:07:20.942356,AAPL,119.34
2025-10-08T20:07:20.953702,AAPL,114.7
2025-10-08T20:07:20.964159,AAPL,118.17
2025-10-08T20:07:20.976155,AAPL,118.51
2025-10-08T20:07:20.988005,AAPL,117.34
2025-10-08T20:07:20.998369,AAPL,117.37
2025-10-08T20:07:21.008678,AAPL,120.43
2025-10-08T20:07:21.019785,AAPL,120.4
2025-10-08T20:07:21.030002,AAPL,121.78
2025-10-08T20:07:21.041549,AAPL,125.24
2025-10-08T20:07:21.052900,AAPL,129.07
2025-10-08T20:07:21.064317,AAPL,129.9
2025-10-08T20:07:21.075575,AAPL,130.89
2025-10-08T20:07:21.086876,AAPL,134.15
2025-10-08T20:07:21.098786,AAPL,134.03
2025-10-08T20:07:21.109421,AAPL,132.97
2025-10-08T20:07:21.119942,AAPL,133.8
2025-10-08T20:07:21.136116,AAPL,134.53
2025-10-08T20:07:21.146733,AAPL,138.72
2025-10-08T20:07:21.157311,AAPL,138.38
2025-10-08T20:07:21.167497,AAPL,131.51
2025-10-08T20:07:21.177936,AAPL,130.38
2025-10-08T20:07:21.188774,AAPL,129.41
2025-10-08T20:07:21.198981,AAPL,126.1
2025-10-08T20:07:21.210241,AAPL,129.3
2025-10-08T20:07:21.220595,AAPL,130.29
2025-10-08T20:07:21.231133,AAPL,128.98
2025-10-08T20:07:21.241759,AAPL,124.99
2025-10-08T20:07:21.253886,AAPL,126.32
2025-10-08T20:07:21.264236,AAPL,122.48
2025-10-08T20:07:21.274783,AAPL,123.42
2025-10-08T20:07:21.285817,AAPL,122.88
2025-10-08T20:07:21.297954,AAPL,122.76
2025-10-08T20:07:21.308612,AAPL,120.63
2025-10-08T20:07:21.319584,AAPL,119.4
2025-10-08T20:07:21.331079,AAPL,118.27
2025-10-08T20:07:21.342295,AAPL,118.54
2025-10-08T20:07:21.352916,AAPL,117.7
2025-10-08T20:07:21.363777,AAPL,115.24
2025-10-08T20:07:21.375238,AAPL,116.16
2025-10-08T20:07:21.386140,AAPL,116.2
2025-10-08T20:07:21.397163,AAPL,115.47
2025-10-08T20:07:21.408966,AAPL,115.32
2025-10-08T20:07:21.419563,AAPL,115.2
2025-10-08T20:07:21.430969,AAPL,113.66
2025-10-08T20:07:21.442466,AAPL,114.39
2025-10-08T20:07:21.452951,AAPL,116.09
2025-10-08T20:07:21.463917,AAPL,113.31
2025-10-08T20:07:21.474508,AAPL,111.84
2025-10-08T20:07:21.488666,AAPL,113.31
2025-10-08T20:07:21.499265,AAPL,109.95
2025-10-08T20:07:21.509709,AAPL,111.1
2025-10-08T20:07:21.520463,AAPL,109.72
2025-10-08T20:07:21.531049,AAPL,115.35
2025-10-08T20:07:21.541510,AAPL,111.27
2025-10-08T20:07:21.552873,AAPL,111.04
2025-10-08T20:07:21.564893,AAPL,113.63
2025-10-08T20:07:21.575801,AAPL,112.67
2025-10-08T20:07:21.586207,AAPL,113.5
2025-10-08T20:07:21.597434,AAPL,118.66
2025-10-08T20:07:21.608722,AAPL,118.3
2025-10-08T20:07:21.619591,AAPL,120.02
2025-10-08T20:07:21.631115,AAPL,120.75
2025-10-08T20:07:21.642314,AAPL,123.81
2025-10-08T20:07:21.652891,AAPL,129.75
2025-10-08T20:07:21.664293,AAPL,129.69
2025-10-08T20:07:21.675362,AAPL,128.82
2025-10-08T20:07:21.687022,AAPL,128.19
2025-10-08T20:07:21.698186,AAPL,132.91
2025-10-08T20:07:21.708947,AAPL,132.14
2025-10-08T20:07:21.719485,AAPL,126.99
2025-10-08T20:07:21.731073,AAPL,127.2
2025-10-08T20:07:21.742589,AAPL,131.1
2025-10-08T20:07:21.753275,AAPL,134.29
2025-10-08T20:07:21.764716,AAPL,132.64
2025-10-08T20:07:21.776184,AAPL,132.25
2025-10-08T20:07:21.786960,AAPL,130.45
2025-10-08T20:07:21.797954,AAPL,129.27
2025-10-08T20:07:21.808659,AAPL,125.54
2025-10-08T20:07:21.819479,AAPL,128.36
2025-10-08T20:07:21.831105,AAPL,129.85
2025-10-08T20:07:21.842527,AAPL,129.68
2025-10-08T20:07:21.853938,AAPL,129.49
2025-10-08T20:07:21.865062,AAPL,129.3
2025-10-08T20:07:21.876037,AAPL,126.42
2025-10-08T20:07:21.886750,AAPL,123.36
2025-10-08T20:07:21.897277,AAPL,120.43
2025-10-08T20:07:21.908496,AAPL,121.55
2025-10-08T20:07:21.919721,AAPL,120.82
2025-10-08T20:07:21.931243,AAPL,120.04
2025-10-08T20:07:21.942083,AAPL,117.74
2025-10-08T20:07:21.952944,AAPL,117.61
2025-10-08T20:07:21.964037,AAPL,117.46
